response_id,prolific_pid,start_date,end_date,duration_s,assigned_condition,endorser_gender,endorser_id,endorser_slider_q1,endorser_slider_q2,display_strength_q1,display_strength_q2,q2_variance_delta,trust_d1,trust_d2,trust_change,abs_change,q1_pair_id,q2_pair_id,q1_category,q2_category,q1_truth,q1_selected,q1_correct,q1_bonus,rt_d1,rt_d2,rt_outcome,gender_cond,accuracy_cond,strength_cond,outcome,cq1_correct,cq2_correct,cq3_correct,cq4_correct,cq5_correct,cq_score,cq_score_qualtrics,cq_perfect,manip_response,manip_correct,manip_missing,participant_gender,age,race,best_participant,changer,female_endorser,success,strong,trust_d1_centered,age_centered
R_3fCNRMqeynpCYtV,633f6d8b53e5f194a6f73724,2026-03-29T19:58:40Z,2026-03-29T20:03:40Z,299.0,W_incorrect_strong,Female,5d537c0cecc84200153075e9,4.0,4.0,84.0,90.0,6.0,50.0,50.0,0.0,0.0,unknown_man_word,misleading_woman_looks_better,Unknown_ManWord_ManWins,ObviousFails_WomanLooksBetter,B,A,0,0.25,18.544,9.194,5.756,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Female,1,0,Male,45.0,White,1,0,1,0,1,7.3235,-0.3358
R_1r0Hjpe1F3xke2d,5fd6f3d6d15e6e6631abd0f1,2026-03-29T20:11:01Z,2026-03-29T20:20:23Z,562.0,W_incorrect_weak,Female,61496cada4d62f06804fa610,45.0,4.0,18.0,13.0,-5.0,100.0,100.0,0.0,0.0,identical_woman_woman,dominant_man_wins,Identical_WomanWoman_Bwins,Dominant_ManWins,B,A,0,0.0,85.209,7.395,7.305,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,,0,1,Female,36.0,White,0,0,1,0,0,57.3235,-9.3358
R_5N8gRRrdAgR6KM6,5a49d6a06d85f80001c25bc4,2026-03-29T20:15:40Z,2026-03-29T20:24:17Z,517.0,M_correct_weak,Male,66bffd8c97a80ac91e1087e0,55.0,1.0,18.0,30.0,12.0,21.0,38.0,17.0,17.0,unknown_man_word,dominant_woman_wins,Unknown_ManWord_ManWins,Dominant_WomanWins,B,B,1,0.6,52.085,11.043,14.32,M,correct,weak,Success,1,1,1,1,1,5,5,1,,0,1,Female,62.0,White,0,1,0,1,0,-21.6765,16.6642
R_7anu1PYBIMjihV6,6517f127855e8baf0247b2dd,2026-03-29T20:25:42Z,2026-03-29T20:32:22Z,399.0,M_incorrect_strong,Male,63ecff07b619306f41db42fa,2.0,1.0,87.0,90.0,3.0,100.0,100.0,0.0,0.0,misleading_man_looks_better,dominant_woman_wins,ObviousFails_ManLooksBetter,Dominant_WomanWins,B,A,0,0.0,36.597,4.799,10.84,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,,0,1,Male,54.0,White,0,0,0,0,1,57.3235,8.6642
R_6WZ80xfXbTKagGK,5f0d2ad60ad0d6730c380b05,2026-03-29T20:03:41Z,2026-03-29T20:34:40Z,1859.0,M_correct_strong,Male,5e059d2bb1fb05fd1f841142,5.0,5.0,82.0,90.0,8.0,41.0,45.0,4.0,4.0,dominant_man_wins,misleading_woman_looks_better,Dominant_ManWins,ObviousFails_WomanLooksBetter,A,A,1,0.7,267.827,62.477,14.473,M,correct,strong,Success,1,1,1,1,1,5,5,1,,0,1,Male,53.0,White,0,1,0,1,1,-1.6765,7.6642
R_6A08DHwTLUHymye,610d6c481ca4797b863fe3d1,2026-03-29T20:41:21Z,2026-03-29T20:51:14Z,592.0,M_incorrect_weak,Male,66956649d7179281d46fa6f2,48.0,5.0,13.0,19.0,6.0,0.0,0.0,0.0,0.0,unknown_man_word,dominant_woman_wins,Unknown_ManWord_ManWins,Dominant_WomanWins,B,A,0,0.5,13.84,18.641,19.705,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,,0,1,Male,76.0,White,0,0,0,0,0,-42.6765,30.6642
R_3QsJg5b3G0o67cK,6665cd88654aed261dac715c,2026-03-29T21:14:16Z,2026-03-29T21:25:16Z,660.0,W_correct_strong,Female,6679dc943f855ba978447c25,8.0,89.0,77.0,69.0,-8.0,40.0,40.0,0.0,0.0,dominant_man_wins,close_woman_wins,Dominant_ManWins,Close_WomanWins,A,A,1,0.7,181.459,30.324,7.173,W,correct,strong,Success,1,1,1,1,1,5,5,1,Female,1,0,Male,26.0,Hispanic,1,0,1,1,1,-2.6765,-19.3358
R_7Kf0ZgXYpL4w3fj,66635646a7a1d8a178001236,2026-03-29T21:39:40Z,2026-03-29T21:51:24Z,703.0,M_correct_weak,Male,641385c88f29eb3264283818,48.0,2.0,13.0,18.0,5.0,5.0,25.0,20.0,20.0,close_woman_wins,dominant_woman_wins,Close_WomanWins,Dominant_WomanWins,A,A,1,0.53,49.003,26.709,20.371,M,correct,weak,Success,1,1,1,1,1,5,5,1,Male,1,0,Female,47.0,Black,1,1,0,1,0,-37.6765,1.6642
R_5zkGc1iIeC3BiAt,63d13b3934b1255e0954a471,2026-03-29T21:56:09Z,2026-03-29T21:59:56Z,226.0,M_incorrect_strong,Male,633f03bb432dc8f74ab3a896,7.0,12.0,79.0,89.0,10.0,30.0,35.0,5.0,5.0,misleading_man_looks_better,dominant_man_wins,ObviousFails_ManLooksBetter,Dominant_ManWins,B,A,0,0.35,10.371,4.309,2.673,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Female,0,0,Female,24.0,White,0,1,0,0,1,-12.6765,-21.3358
R_7ZdqW2dXlzEJd7P,663ba3fdc11bf9fcf38072d6,2026-03-29T22:02:55Z,2026-03-29T22:11:12Z,497.0,W_correct_weak,Female,65e8ff784cc1b2fc71bc5368,49.0,5.0,12.0,10.0,-2.0,10.0,25.0,15.0,15.0,close_woman_wins,misleading_woman_looks_better,Close_WomanWins,ObviousFails_WomanLooksBetter,A,A,1,0.55,42.562,23.548,19.504,W,correct,weak,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,58.0,White,1,1,1,1,0,-32.6765,12.6642
R_3X0cXJgEmuwfo17,676f28a680afa9fe2cf06ac0,2026-03-29T22:08:17Z,2026-03-29T22:18:18Z,600.0,W_incorrect_strong,Female,65cce024500351e8c8f7ff26,2.0,6.0,87.0,81.0,-6.0,71.0,61.0,-10.0,10.0,misleading_woman_looks_better,dominant_woman_wins,ObviousFails_WomanLooksBetter,Dominant_WomanWins,B,A,0,0.15,27.965,10.268,5.623,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,,0,1,Female,49.0,White,0,1,1,0,1,28.3235,3.6642
R_164uN7773WHKPBt,5dd329e3270f4433de53299a,2026-03-29T22:16:37Z,2026-03-29T22:20:59Z,261.0,M_correct_strong,Male,670d816961bebcb45b53b929,1.0,1.0,88.0,76.0,-12.0,100.0,100.0,0.0,0.0,dominant_woman_wins,misleading_man_looks_better,Dominant_WomanWins,ObviousFails_ManLooksBetter,A,A,1,1.0,19.054,13.74,8.478,M,correct,strong,Success,1,1,1,1,1,5,5,1,Male,1,0,Female,38.0,White,1,0,0,1,1,57.3235,-7.3358
R_5rHbDu7DE1cLcfn,5dd497b6238a9147bc6413f7,2026-03-29T22:24:53Z,2026-03-29T22:30:16Z,323.0,W_incorrect_weak,Female,5e9f3f09ccc75a0c345e4845,49.0,5.0,12.0,10.0,-2.0,29.0,20.0,-9.0,9.0,split_unknowns,misleading_woman_looks_better,SplitUnknowns_ManWins,ObviousFails_WomanLooksBetter,B,A,0,0.35,28.775,17.842,10.899,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,,0,1,Female,47.0,White,0,1,1,0,0,-13.6765,1.6642
R_6hMSgNHwpjc42w8,654fbd224eaf197c8678bd57,2026-03-29T22:37:37Z,2026-03-29T22:40:58Z,200.0,W_incorrect_weak,Female,63d5b810f3dbbd11e7e65870,48.0,98.0,13.0,10.0,-3.0,20.0,0.0,-20.0,20.0,misleading_woman_looks_better,close_woman_wins,ObviousFails_WomanLooksBetter,Close_WomanWins,B,A,0,0.4,18.686,8.524,2.971,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,30.0,Asian,1,1,1,0,0,-22.6765,-15.3358
R_1iURhM8JNWoNChH,6303fb5b692c378ba1d010f9,2026-03-29T22:31:51Z,2026-03-29T22:42:05Z,614.0,M_correct_weak,Male,5d951ede9b6f880018f63b6e,56.0,91.0,20.0,29.0,9.0,10.0,0.0,-10.0,10.0,split_unknowns,close_woman_wins,SplitUnknowns_ManWins,Close_WomanWins,B,B,1,0.55,55.679,46.752,15.308,M,correct,weak,Success,1,1,1,1,1,5,5,1,,0,1,Male,35.0,White,0,1,0,1,0,-32.6765,-10.3358
R_10UInBpK227j8ew,5ddc3d39fce606ba6f9e1fa4,2026-03-29T22:40:13Z,2026-03-29T22:44:45Z,271.0,M_incorrect_weak,Male,67aa52dcb66d138fca70a211,49.0,5.0,12.0,10.0,-2.0,75.0,0.0,-75.0,75.0,identical_woman_woman,misleading_man_looks_better,Identical_WomanWoman_Bwins,ObviousFails_ManLooksBetter,B,A,0,0.13,37.645,9.785,11.304,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Male,1,0,Female,38.0,White,1,1,0,0,0,32.3235,-7.3358
R_7jcxfDZczd5UAin,5a9cc3cb1eda4100013675d0,2026-03-29T22:37:46Z,2026-03-29T22:48:44Z,658.0,M_correct_strong,Male,5c3a865019ceb400010c914a,2.0,2.0,87.0,90.0,3.0,60.0,60.0,0.0,0.0,dominant_woman_wins,misleading_man_looks_better,Dominant_WomanWins,ObviousFails_ManLooksBetter,A,A,1,0.8,35.193,17.636,15.759,M,correct,strong,Success,1,1,1,1,1,5,5,1,,0,1,Female,44.0,White,0,0,0,1,1,17.3235,-1.3358
R_7r8ruIpORoiVNEr,62c34c176c6a4ea6a71fd01a,2026-03-29T22:50:24Z,2026-03-29T22:54:56Z,272.0,W_incorrect_strong,Female,66d9d8108156d32cbe34ee6f,8.0,10.0,77.0,68.0,-9.0,29.0,25.0,-4.0,4.0,misleading_woman_looks_better,man_vs_man,ObviousFails_WomanLooksBetter,ManVsMan_Awins,B,A,0,0.35,21.979,9.355,7.197,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,41.0,White,1,1,1,0,1,-13.6765,-4.3358
R_3n3DyZl3PlYrHOh,5ffff3ac6fc9001772ea3312,2026-03-29T22:34:44Z,2026-03-29T22:55:10Z,1225.0,W_correct_strong,Female,6679dc943f855ba978447c25,8.0,89.0,77.0,66.0,-11.0,50.0,25.0,-25.0,25.0,dominant_man_wins,close_woman_wins,Dominant_ManWins,Close_WomanWins,A,A,1,0.75,13.257,8.575,4.14,W,correct,strong,Success,1,1,1,1,1,5,5,1,,0,1,Female,34.0,White,0,1,1,1,1,7.3235,-11.3358
R_6M4Z1VgEj0gmheZ,6676e8090b3f8feb94a4f00f,2026-03-29T22:49:26Z,2026-03-29T22:58:29Z,543.0,W_correct_weak,Female,66ccca31c45aad520357f3fb,52.0,1.0,13.0,25.0,12.0,50.0,100.0,50.0,50.0,identical_woman_woman,misleading_woman_looks_better,Identical_WomanWoman_Bwins,ObviousFails_WomanLooksBetter,B,B,1,0.75,46.092,34.743,23.408,W,correct,weak,Success,1,1,1,1,1,5,5,1,,0,1,Male,62.0,White,0,1,1,1,0,7.3235,16.6642
R_3fq37MRewAgQIx3,662fbb4163d7a1695a748636,2026-03-29T23:14:50Z,2026-03-29T23:20:14Z,323.0,M_incorrect_strong,Male,6745f39f437c441b19285a1a,4.0,4.0,84.0,77.0,-7.0,84.0,100.0,16.0,16.0,misleading_man_looks_better,dominant_woman_wins,ObviousFails_ManLooksBetter,Dominant_WomanWins,B,A,0,0.08,27.867,68.938,5.454,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Male,1,0,Male,33.0,White,1,1,0,0,1,41.3235,-12.3358
R_1NyNoxDTcDYgUGq,63f7cf04c7b1a4c4972e9254,2026-03-29T23:19:02Z,2026-03-29T23:26:21Z,438.0,W_incorrect_strong,Female,5e05ab290db892fcd8036b1a,5.0,65.0,82.0,73.0,-9.0,100.0,100.0,0.0,0.0,misleading_man_looks_better,unknown_woman_gk,ObviousFails_ManLooksBetter,Unknown_WomanGK_ManWins,B,A,0,0.0,47.903,4.84,8.524,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,,0,1,Female,46.0,White,0,0,1,0,1,57.3235,0.6642
R_34grVbUMr7GxBmN,63d79678fb8c1b9072646c0a,2026-03-29T23:26:24Z,2026-03-29T23:44:53Z,1108.0,W_correct_strong,Female,660de2426df2c14f27678f6b,6.0,1.0,80.0,89.0,9.0,50.0,50.0,0.0,0.0,dominant_woman_wins,misleading_man_looks_better,Dominant_WomanWins,ObviousFails_ManLooksBetter,A,A,1,0.75,111.74,23.536,16.402,W,correct,strong,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,53.0,White,1,0,1,1,1,7.3235,7.6642
R_1qfnE2wfvScyM6J,670f06ac031981b54b82d493,2026-03-29T23:44:48Z,2026-03-29T23:52:34Z,465.0,W_incorrect_weak,Female,671165ce01cd9c2699b90dc1,47.0,6.0,15.0,10.0,-5.0,50.0,25.0,-25.0,25.0,identical_woman_woman,misleading_man_looks_better,Identical_WomanWoman_Bwins,ObviousFails_ManLooksBetter,B,A,0,0.25,53.141,10.147,5.088,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,31.0,White,1,1,1,0,0,7.3235,-14.3358
R_3IXe0zaDkX6G4K5,65dba581504a6a75a4d6f016,2026-03-30T00:17:35Z,2026-03-30T00:23:33Z,358.0,M_correct_weak,Male,641385c88f29eb3264283818,48.0,2.0,13.0,10.0,-3.0,12.0,50.0,38.0,38.0,close_woman_wins,dominant_woman_wins,Close_WomanWins,Dominant_WomanWins,A,A,1,0.56,34.719,10.695,8.744,M,correct,weak,Success,1,1,1,1,1,5,5,1,Male,1,0,Female,36.0,White,1,1,0,1,0,-30.6765,-9.3358
R_7wM1NLGZAtn0Qil,653d4d16b6d4d4f047567e34,2026-03-30T00:58:40Z,2026-03-30T01:07:42Z,541.0,M_incorrect_weak,Male,5e5731e3e1e8b90e25c1f3a2,45.0,11.0,18.0,29.0,11.0,0.0,0.0,0.0,0.0,split_unknowns,misleading_man_looks_better,SplitUnknowns_ManWins,ObviousFails_ManLooksBetter,B,A,0,0.5,35.235,13.976,13.134,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Male,1,0,Male,65.0,Hispanic,1,0,0,0,0,-42.6765,19.6642
R_5Xp91MSEbt0PKpQ,647ac61038145315017a60ae,2026-03-30T01:17:05Z,2026-03-30T01:24:42Z,457.0,M_incorrect_strong,Male,63ecff07b619306f41db42fa,2.0,1.0,87.0,90.0,3.0,75.0,75.0,0.0,0.0,misleading_man_looks_better,dominant_woman_wins,ObviousFails_ManLooksBetter,Dominant_WomanWins,B,A,0,0.13,30.325,12.771,11.928,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Male,1,0,Male,61.0,White,1,0,0,0,1,32.3235,15.6642
R_5bT85dUFHeJDTBb,60fefa8d26f46e84a295b223,2026-03-30T01:25:02Z,2026-03-30T01:29:57Z,294.0,M_correct_strong,Male,561bbdf9811d22000df3138a,6.0,13.0,80.0,68.0,-12.0,70.0,10.0,-60.0,60.0,dominant_man_wins,dominant_woman_wins,Dominant_ManWins,Dominant_WomanWins,A,A,1,0.85,15.108,11.2,5.116,M,correct,strong,Success,1,1,1,1,1,5,5,1,,0,1,Female,24.0,Hispanic,0,1,0,1,1,27.3235,-21.3358
R_5fjTgjalChCqsdg,5c33d22b6f160f0001349d6b,2026-03-30T01:32:04Z,2026-03-30T01:47:34Z,929.0,W_correct_weak,Female,65e8ff784cc1b2fc71bc5368,49.0,5.0,12.0,10.0,-2.0,66.0,75.0,9.0,9.0,close_woman_wins,misleading_woman_looks_better,Close_WomanWins,ObviousFails_WomanLooksBetter,A,A,1,0.83,110.038,27.694,40.376,W,correct,weak,Success,1,1,1,1,1,5,5,1,Female,1,0,Male,70.0,White,1,1,1,1,0,23.3235,24.6642
R_6h9MaDols3GAzne,60ceeec3a0bed4a1e603b8d7,2026-03-30T01:46:59Z,2026-03-30T01:54:16Z,437.0,M_correct_weak,Male,66bffd8c97a80ac91e1087e0,55.0,1.0,18.0,29.0,11.0,0.0,25.0,25.0,25.0,unknown_man_word,dominant_woman_wins,Unknown_ManWord_ManWins,Dominant_WomanWins,B,B,1,0.5,9.637,5.724,3.098,M,correct,weak,Success,1,1,1,1,1,5,5,1,Male,1,0,Male,35.0,Asian,1,1,0,1,0,-42.6765,-10.3358
R_6EihuccUnq0sLpD,65c0001a211c74f0d87bb8cf,2026-03-30T01:49:31Z,2026-03-30T02:02:45Z,793.0,W_incorrect_strong,Female,5e05ab290db892fcd8036b1a,5.0,65.0,82.0,72.0,-10.0,21.0,40.0,19.0,19.0,misleading_man_looks_better,unknown_woman_gk,ObviousFails_ManLooksBetter,Unknown_WomanGK_ManWins,B,A,0,0.4,32.795,17.073,57.212,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,,0,1,Female,55.0,White,0,1,1,0,1,-21.6765,9.6642
R_7jp8QUUh7yoDM5r,65c193ee2725b7aa17d96235,2026-03-30T02:27:54Z,2026-03-30T02:36:47Z,533.0,W_correct_weak,Female,66e7853b4e311a12f93b5411,42.0,2.0,23.0,16.0,-7.0,10.0,100.0,90.0,90.0,close_woman_wins,dominant_woman_wins,Close_WomanWins,Dominant_WomanWins,A,A,1,0.55,56.012,13.506,7.886,W,correct,weak,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,38.0,Black,1,1,1,1,0,-32.6765,-7.3358
R_3lxj4HAg0IKFAa2,5a74d7f717ef3500016ff92a,2026-03-30T02:33:31Z,2026-03-30T02:39:06Z,334.0,W_incorrect_weak,Female,61496cada4d62f06804fa610,45.0,4.0,18.0,23.0,5.0,5.0,5.0,0.0,0.0,identical_woman_woman,dominant_man_wins,Identical_WomanWoman_Bwins,Dominant_ManWins,B,A,0,0.47,37.144,5.128,5.131,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,35.0,White,1,0,1,0,0,-37.6765,-10.3358
R_1wiR4tBSkCcDbvc,64d63b117d0fcfc1cd8d6934,2026-03-30T02:30:12Z,2026-03-30T02:45:40Z,927.0,M_incorrect_weak,Male,673b834c1ca9feb154a86523,47.0,89.0,15.0,22.0,7.0,5.0,1.0,-4.0,4.0,split_unknowns,dominant_woman_wins,SplitUnknowns_ManWins,Dominant_WomanWins,B,A,0,0.47,62.76,33.407,30.475,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,,0,1,Male,50.0,Asian,0,1,0,0,0,-37.6765,4.6642
R_3X1wqJC2Dq9GlLr,673feeafa80a279f5cc63e33,2026-03-30T02:45:35Z,2026-03-30T03:00:40Z,904.0,M_correct_strong,Male,670d816961bebcb45b53b929,1.0,1.0,88.0,80.0,-8.0,40.0,25.0,-15.0,15.0,dominant_woman_wins,misleading_man_looks_better,Dominant_WomanWins,ObviousFails_ManLooksBetter,A,A,1,0.7,73.304,22.846,13.487,M,correct,strong,Success,1,1,1,1,1,5,5,1,Male,1,0,Female,62.0,White,1,1,0,1,1,-2.6765,16.6642
R_7hbLx5QngyBn9n3,6941901cb6f5559514afe451,2026-03-30T02:57:11Z,2026-03-30T03:03:44Z,393.0,W_correct_strong,Female,6632944bbc110f7862810d5a,2.0,4.0,87.0,75.0,-12.0,39.0,50.0,11.0,11.0,man_vs_man,dominant_woman_wins,ManVsMan_Awins,Dominant_WomanWins,A,A,1,0.7,19.402,7.733,6.842,W,correct,strong,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,33.0,Hispanic,1,1,1,1,1,-3.6765,-12.3358
R_5KIctxcpJH8Fobq,613d59fbeec7294033d039b2,2026-03-30T03:08:04Z,2026-03-30T03:19:01Z,657.0,M_incorrect_strong,Male,5ee00b8630f30b34f2a5dc1c,6.0,4.0,80.0,68.0,-12.0,25.0,75.0,50.0,50.0,misleading_man_looks_better,dominant_man_wins,ObviousFails_ManLooksBetter,Dominant_ManWins,B,A,0,0.38,3.424,8.558,8.287,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,,0,1,Male,38.0,Asian,0,1,0,0,1,-17.6765,-7.3358
R_2OVZKaxzO47YBx1,67e42264dcb48e795254b422,2026-03-30T07:21:15Z,2026-03-30T07:30:47Z,571.0,W_incorrect_strong,Female,5d537c0cecc84200153075e9,4.0,4.0,84.0,76.0,-8.0,63.0,28.0,-35.0,35.0,unknown_man_word,misleading_woman_looks_better,Unknown_ManWord_ManWins,ObviousFails_WomanLooksBetter,B,A,0,0.18,13.125,7.785,8.782,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Male,0,0,Female,50.0,Hispanic,0,1,1,0,1,20.3235,4.6642
R_7yugh5Oi4tbBRsd,66944966455e3ae8a9116480,2026-03-30T08:03:17Z,2026-03-30T08:49:17Z,2760.0,W_correct_strong,Female,61033627c32742424aeaaac1,3.0,3.0,85.0,90.0,5.0,75.0,80.0,5.0,5.0,dominant_woman_wins,misleading_woman_looks_better,Dominant_WomanWins,ObviousFails_WomanLooksBetter,A,A,1,0.88,33.225,36.915,3.475,W,correct,strong,Success,1,1,1,1,1,5,5,1,,0,1,Male,32.0,Asian,0,1,1,1,1,32.3235,-13.3358
R_6Eg4VyBRSbp0tK4,5f5bcd84009333376363c9aa,2026-03-30T09:02:52Z,2026-03-30T09:09:04Z,371.0,M_incorrect_strong,Male,63ecff07b619306f41db42fa,2.0,1.0,87.0,81.0,-6.0,100.0,100.0,0.0,0.0,misleading_man_looks_better,dominant_woman_wins,ObviousFails_ManLooksBetter,Dominant_WomanWins,B,A,0,0.0,44.751,13.193,8.128,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,,0,1,Female,46.0,White,0,0,0,0,1,57.3235,0.6642
R_5rVhLfXgCeku2ae,5ca1b03f2461ab0017c413e7,2026-03-30T09:42:05Z,2026-03-30T09:47:55Z,349.0,M_correct_strong,Male,670d816961bebcb45b53b929,1.0,1.0,88.0,90.0,2.0,74.0,77.0,3.0,3.0,dominant_woman_wins,misleading_man_looks_better,Dominant_WomanWins,ObviousFails_ManLooksBetter,A,A,1,0.87,19.453,9.952,5.668,M,correct,strong,Success,1,1,1,1,1,5,5,1,Female,0,0,Female,57.0,White,0,1,0,1,1,31.3235,11.6642
R_7i2axzrulD2u1ZT,5da8826d8d163e0015d33c0c,2026-03-30T11:04:18Z,2026-03-30T11:13:14Z,535.0,W_correct_weak,Female,59d7c0f750f88f000161eb21,53.0,19.0,15.0,20.0,5.0,10.0,0.0,-10.0,10.0,identical_woman_woman,misleading_man_looks_better,Identical_WomanWoman_Bwins,ObviousFails_ManLooksBetter,B,B,1,0.55,27.983,17.932,6.928,W,correct,weak,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,45.0,Black,1,1,1,1,0,-32.6765,-0.3358
R_7KVG7lXpHBlxIUg,67f029e22e5e1c69ddbd02a7,2026-03-30T11:13:40Z,2026-03-30T11:23:55Z,614.0,M_correct_weak,Male,60ec54c58f88686dadb1a0c9,53.0,6.0,15.0,26.0,11.0,50.0,75.0,25.0,25.0,split_unknowns,dominant_man_wins,SplitUnknowns_ManWins,Dominant_ManWins,B,B,1,0.75,111.698,19.914,11.466,M,correct,weak,Success,1,1,1,1,1,5,5,1,Male,1,0,Male,35.0,Black,1,1,0,1,0,7.3235,-10.3358
R_5GtY0epjI38ezMR,631b822619211df6b4180d50,2026-03-30T11:45:53Z,2026-03-30T11:51:30Z,337.0,W_incorrect_weak,Female,558b20eefdf99b7dfdbac3c9,43.0,76.0,21.0,30.0,9.0,10.0,0.0,-10.0,10.0,misleading_woman_looks_better,unknown_woman_gk,ObviousFails_WomanLooksBetter,Unknown_WomanGK_ManWins,B,A,0,0.45,44.799,11.608,11.851,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,41.0,Asian,1,1,1,0,0,-32.6765,-4.3358
R_6z72F4lNoWZQOZg,65980dcc048d02626828cc34,2026-03-30T11:52:59Z,2026-03-30T11:57:08Z,249.0,M_incorrect_weak,Male,67aa52dcb66d138fca70a211,49.0,5.0,12.0,10.0,-2.0,20.0,0.0,-20.0,20.0,identical_woman_woman,misleading_man_looks_better,Identical_WomanWoman_Bwins,ObviousFails_ManLooksBetter,B,A,0,0.4,21.08,8.168,4.714,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,,0,1,Female,36.0,White,0,1,0,0,0,-22.6765,-9.3358
R_7UuyHyRHBsILhbr,5ee2a663afc30b40867d4535,2026-03-30T11:55:13Z,2026-03-30T12:00:32Z,318.0,W_incorrect_weak,Female,5e9f3f09ccc75a0c345e4845,49.0,5.0,12.0,23.0,11.0,50.0,25.0,-25.0,25.0,split_unknowns,misleading_woman_looks_better,SplitUnknowns_ManWins,ObviousFails_WomanLooksBetter,B,A,0,0.25,23.827,12.961,4.74,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,35.0,Hispanic,1,1,1,0,0,7.3235,-10.3358
R_3Xil3WGGPBAXbXF,63e52e3ee0aae357a344f00d,2026-03-30T12:13:13Z,2026-03-30T12:16:35Z,202.0,W_incorrect_strong,Female,641386b1cb9a9c1e3569d4ee,3.0,2.0,85.0,90.0,5.0,25.0,25.0,0.0,0.0,misleading_woman_looks_better,dominant_woman_wins,ObviousFails_WomanLooksBetter,Dominant_WomanWins,B,A,0,0.38,22.564,9.811,11.67,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,,0,1,Non-binary,47.0,White,0,0,1,0,1,-17.6765,1.6642
R_1vpz3iqcwAibEM9,6703a8492c7e38dd173549e5,2026-03-30T12:12:59Z,2026-03-30T12:20:20Z,441.0,M_correct_strong,Male,5e059d2bb1fb05fd1f841142,5.0,5.0,82.0,75.0,-7.0,50.0,50.0,0.0,0.0,dominant_man_wins,misleading_woman_looks_better,Dominant_ManWins,ObviousFails_WomanLooksBetter,A,A,1,0.75,37.902,35.303,13.24,M,correct,strong,Success,1,1,1,1,1,5,5,1,Male,1,0,Female,46.0,Black,1,0,0,1,1,7.3235,0.6642
R_6LLGmgCBmMSLnGx,6736017e076d3440b572571d,2026-03-30T12:38:31Z,2026-03-30T12:45:10Z,398.0,M_correct_weak,Male,566a3e0e7da0350012b3ec49,58.0,1.0,23.0,28.0,5.0,50.0,0.0,-50.0,50.0,unknown_man_word,dominant_woman_wins,Unknown_ManWord_ManWins,Dominant_WomanWins,B,B,1,0.75,53.757,26.322,10.739,M,correct,weak,Success,1,1,1,1,1,5,5,1,Female,0,0,Female,43.0,White,0,1,0,1,0,7.3235,-2.3358
R_3jONuAJVuQ8The5,66bdf79c29a4dd71ff4de0d0,2026-03-30T13:27:31Z,2026-03-30T13:30:20Z,169.0,M_incorrect_weak,Male,67aa52dcb66d138fca70a211,49.0,5.0,12.0,10.0,-2.0,0.0,0.0,0.0,0.0,identical_woman_woman,misleading_man_looks_better,Identical_WomanWoman_Bwins,ObviousFails_ManLooksBetter,B,A,0,0.5,12.22,4.042,2.311,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Male,1,0,Female,30.0,White,1,0,0,0,0,-42.6765,-15.3358
R_5N8nwJ0F2sb6WOi,614ca018863895a0b6724719,2026-03-30T13:25:35Z,2026-03-30T13:32:19Z,404.0,W_correct_weak,Female,652ecb92078fe073ab29b920,54.0,1.0,16.0,10.0,-6.0,10.0,10.0,0.0,0.0,identical_woman_woman,dominant_man_wins,Identical_WomanWoman_Bwins,Dominant_ManWins,B,B,1,0.55,27.649,11.755,6.065,W,correct,weak,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,39.0,Hispanic,1,0,1,1,0,-32.6765,-6.3358
